Time	TH	ErrTH	H	Prob[p21--AKT]	ErrProb[p21--AKT]	Prob[Insulin--p21]	ErrProb[Insulin--p21]	Prob[Insulin--p21--Senescence--AKT]	ErrProb[Insulin--p21--Senescence--AKT]	Prob[Insulin--Senescence--AKT]	ErrProb[Insulin--Senescence--AKT]	Prob[mTORC1_S6K1--Senescence]	ErrProb[mTORC1_S6K1--Senescence]	Prob[Insulin--p21--mTORC1_S6K1--Senescence]	ErrProb[Insulin--p21--mTORC1_S6K1--Senescence]	Prob[p21--mTORC1_S6K1--AKT]	ErrProb[p21--mTORC1_S6K1--AKT]	Prob[mTORC1_S6K1]	ErrProb[mTORC1_S6K1]	Prob[Insulin--mTORC1_S6K1--Senescence--AKT]	ErrProb[Insulin--mTORC1_S6K1--Senescence--AKT]	Prob[Insulin--p21--AKT]	ErrProb[Insulin--p21--AKT]	Prob[Insulin--Senescence]	ErrProb[Insulin--Senescence]	Prob[p21--Senescence--AKT]	ErrProb[p21--Senescence--AKT]	Prob[Insulin--AKT]	ErrProb[Insulin--AKT]	Prob[mTORC1_S6K1--AKT]	ErrProb[mTORC1_S6K1--AKT]	Prob[p21--mTORC1_S6K1--Senescence]	ErrProb[p21--mTORC1_S6K1--Senescence]	Prob[p21--Senescence]	ErrProb[p21--Senescence]	Prob[Insulin--mTORC1_S6K1--Senescence]	ErrProb[Insulin--mTORC1_S6K1--Senescence]	Prob[p21]	ErrProb[p21]	Prob[Insulin--mTORC1_S6K1--AKT]	ErrProb[Insulin--mTORC1_S6K1--AKT]	Prob[mTORC1_S6K1--Senescence--AKT]	ErrProb[mTORC1_S6K1--Senescence--AKT]	Prob[AKT]	ErrProb[AKT]	Prob[Insulin--p21--mTORC1_S6K1--Senescence--AKT]	ErrProb[Insulin--p21--mTORC1_S6K1--Senescence--AKT]	Prob[Senescence]	ErrProb[Senescence]	Prob[Senescence--AKT]	ErrProb[Senescence--AKT]	Prob[Insulin--mTORC1_S6K1]	ErrProb[Insulin--mTORC1_S6K1]	Prob[p21--mTORC1_S6K1--Senescence--AKT]	ErrProb[p21--mTORC1_S6K1--Senescence--AKT]	Prob[<nil>]	ErrProb[<nil>]	Prob[Insulin--p21--mTORC1_S6K1--AKT]	ErrProb[Insulin--p21--mTORC1_S6K1--AKT]	Prob[Insulin--p21--mTORC1_S6K1]	ErrProb[Insulin--p21--mTORC1_S6K1]	Prob[Insulin--p21--Senescence]	ErrProb[Insulin--p21--Senescence]	Prob[Insulin]	ErrProb[Insulin]	Prob[p21--mTORC1_S6K1]	ErrProb[p21--mTORC1_S6K1]	
4.6000	0.0740	0.0085	2.9258	0	0	0.282269	0.014180	0.002000	0.001414	0.006018	0.002443	0	0	0.168060	0.011776	0	0	0	0	0.044898	0.006481	0.003516	0.001790	0.007982	0.002812	0	0	0.020761	0.004476	0	0	0	0	0	0	0.012986	0.003580	0	0	0.247838	0.013639	0	0	0	0	0.013199	0.003556	0	0	0	0	0.050959	0.006903	0	0	0	0	0.003684	0.001859	0.044739	0.006448	0.035757	0.005763	0.055334	0.007135	0	0	
4.7000	0.0780	0.0088	2.8880	0	0	0.283119	0.014161	0.001253	0.001017	0.006947	0.002618	0	0	0.173670	0.011892	0	0	0	0	0.044482	0.006422	0.001818	0.001155	0.008408	0.002847	0	0	0.020929	0.004423	0	0	0	0	0	0	0.011260	0.003309	0	0	0.251634	0.013692	0	0	0	0	0.010261	0.003065	0	0	0	0	0.050430	0.006884	0	0	0	0	0.004000	0.001997	0.041568	0.006092	0.034326	0.005683	0.055894	0.007108	0	0	
4.8000	0.0786	0.0089	2.8843	0	0	0.280782	0.014167	0.001586	0.001091	0.007286	0.002605	0	0	0.173649	0.011951	0	0	0	0	0.044872	0.006530	0.001000	0.001000	0.008877	0.002888	0	0	0.021321	0.004501	0	0	0	0	0	0	0.010227	0.003155	0	0	0.253358	0.013751	0	0	0	0	0.008547	0.002805	0	0	0	0	0.050349	0.006835	0	0	0	0	0.004000	0.001997	0.040701	0.006121	0.036573	0.005857	0.056872	0.007244	0	0	
4.9000	0.0771	0.0087	2.8784	0	0	0.282415	0.014125	0.002000	0.001414	0.006401	0.002475	0	0	0.173202	0.011913	0	0	0	0	0.044482	0.006461	0.001000	0.001000	0.008330	0.002758	0	0	0.021254	0.004512	0	0	0	0	0	0	0.010595	0.003189	0	0	0.254706	0.013761	0	0	0	0	0.009540	0.003017	0	0	0	0	0.050793	0.006858	0	0	0	0	0.003791	0.001835	0.041261	0.006118	0.035736	0.005666	0.054495	0.007020	0	0	
5.0000	0.0802	0.0087	2.8672	0	0	0.284505	0.014224	0.002000	0.001414	0.005437	0.002273	0	0	0.173288	0.011900	0	0	0	0	0.041742	0.006274	0.001000	0.001000	0.008079	0.002743	0	0	0.021379	0.004533	0	0	0	0	0	0	0.010801	0.003171	0	0	0.256707	0.013781	0	0	0	0	0.010808	0.003162	0	0	0	0	0.053656	0.007052	0	0	0	0	0.004261	0.001947	0.040424	0.006076	0.032462	0.005570	0.053452	0.007019	0	0	
5.1000	0.0758	0.0084	2.8426	0	0	0.287476	0.014265	0.002445	0.001481	0.004353	0.002027	0	0	0.175148	0.011970	0	0	0	0	0.042735	0.006322	0.000161	0.000161	0.005907	0.002407	0	0	0.022834	0.004711	0	0	0	0	0	0	0.012799	0.003463	0	0	0.258118	0.013812	0	0	0	0	0.010555	0.003195	0	0	0	0	0.052100	0.006908	0	0	0	0	0.004000	0.001997	0.037222	0.005869	0.031305	0.005432	0.052843	0.006974	0	0	
5.2000	0.0719	0.0084	2.8243	0	0	0.289528	0.014258	0.003000	0.001730	0.004000	0.001997	0	0	0.177709	0.012061	0	0	0	0	0.042328	0.006254	0.000094	0.000094	0.005994	0.002399	0	0	0.021870	0.004615	0	0	0	0	0	0	0.012118	0.003423	0	0	0.259672	0.013819	0	0	0	0	0.010323	0.003163	0	0	0	0	0.051910	0.006968	0	0	0	0	0.003677	0.001857	0.035283	0.005717	0.030661	0.005354	0.051834	0.006907	0	0	
5.3000	0.0713	0.0083	2.8293	0	0	0.288288	0.014284	0.003000	0.001730	0.003284	0.001753	0	0	0.175760	0.011980	0	0	0	0	0.037255	0.005976	0.001000	0.001000	0.006808	0.002572	0	0	0.023822	0.004722	0	0	0	0	0	0	0.011315	0.003217	0	0	0.263279	0.013891	0	0	0	0	0.011000	0.003300	0	0	0	0	0.051231	0.006813	0	0	0	0	0.003117	0.001734	0.038229	0.005841	0.033141	0.005585	0.049470	0.006810	0	0	
5.4000	0.0686	0.0081	2.8195	0	0	0.292164	0.014277	0.002244	0.001434	0.003000	0.001730	0	0	0.174822	0.011943	0	0	0	0	0.037257	0.005932	0.000225	0.000225	0.006682	0.002535	0	0	0.026287	0.005023	0	0	0	0	0	0	0.010464	0.003181	0	0	0.262483	0.013879	0	0	0	0	0.011234	0.003269	0	0	0	0	0.052482	0.006952	0	0	0	0	0.004775	0.002141	0.038831	0.005966	0.031743	0.005328	0.045308	0.006438	0	0	
5.5000	0.0696	0.0082	2.8150	0	0	0.292672	0.014304	0.001522	0.001093	0.003100	0.001733	0	0	0.174539	0.011945	0	0	0	0	0.037816	0.006023	0.000543	0.000413	0.007128	0.002622	0	0	0.024462	0.004814	0	0	0	0	0	0	0.009608	0.003034	0	0	0.262833	0.013896	0	0	0	0	0.011000	0.003300	0	0	0	0	0.053253	0.007003	0	0	0	0	0.005000	0.002232	0.039499	0.005994	0.031140	0.005353	0.045885	0.006489	0	0	
5.6000	0.0687	0.0081	2.8072	0	0	0.291437	0.014326	0.000627	0.000627	0.004119	0.001963	0	0	0.175483	0.011941	0	0	0	0	0.039364	0.006051	0.002373	0.001462	0.006786	0.002539	0	0	0.025443	0.004946	0	0	0	0	0	0	0.007596	0.002665	0	0	0.266465	0.013948	0	0	0	0	0.009408	0.002917	0	0	0	0	0.049309	0.006748	0	0	0	0	0.004781	0.002143	0.038665	0.005959	0.031205	0.005406	0.046938	0.006535	0	0	
5.7000	0.0679	0.0082	2.7976	0	0	0.292812	0.014374	0.000548	0.000548	0.003596	0.001829	0	0	0.174251	0.011939	0	0	0	0	0.039523	0.006102	0.003000	0.001730	0.006553	0.002503	0	0	0.026208	0.005015	0	0	0	0	0	0	0.006000	0.002443	0	0	0.269353	0.014010	0	0	0	0	0.009309	0.002920	0	0	0	0	0.047673	0.006675	0	0	0	0	0.005989	0.002307	0.034001	0.005560	0.033617	0.005618	0.047566	0.006696	0	0	
5.8000	0.0722	0.0081	2.7826	0	0	0.293260	0.014356	0.001000	0.001000	0.003333	0.001761	0	0	0.177753	0.012044	0	0	0	0	0.039439	0.006106	0.003000	0.001730	0.005000	0.002232	0	0	0.025514	0.004964	0	0	0	0	0	0	0.006607	0.002513	0	0	0.271533	0.014048	0	0	0	0	0.008944	0.002896	0	0	0	0	0.045848	0.006520	0	0	0	0	0.007000	0.002638	0.031697	0.005414	0.032427	0.005528	0.047647	0.006671	0	0	
5.9000	0.0739	0.0084	2.7700	0	0	0.293762	0.014305	0.001000	0.001000	0.003933	0.001964	0	0	0.176633	0.012026	0	0	0	0	0.038046	0.006049	0.003000	0.001730	0.004185	0.002005	0	0	0.025067	0.004940	0	0	0	0	0	0	0.006000	0.002443	0	0	0.274942	0.014122	0	0	0	0	0.009762	0.003077	0	0	0	0	0.047794	0.006657	0	0	0	0	0.006040	0.002444	0.032452	0.005504	0.030286	0.005285	0.047098	0.006543	0	0	
6.0000	0.0640	0.0079	2.7681	0	0	0.294206	0.014366	0.001000	0.001000	0.002555	0.001518	0	0	0.171961	0.011868	0	0	0	0	0.039297	0.006050	0.003000	0.001730	0.004374	0.002012	0	0	0.025788	0.004941	0	0	0	0	0	0	0.006070	0.002444	0	0	0.276787	0.014092	0	0	0	0	0.009878	0.002974	0	0	0	0	0.046644	0.006555	0	0	0	0	0.005629	0.002293	0.030722	0.005361	0.031498	0.005372	0.050589	0.006826	0	0	
6.1000	0.0625	0.0078	2.7570	0	0	0.296851	0.014410	0.001000	0.001000	0.002000	0.001414	0	0	0.166388	0.011747	0	0	0	0	0.038733	0.006067	0.003000	0.001730	0.004000	0.001997	0	0	0.024092	0.004792	0	0	0	0	0	0	0.007860	0.002772	0	0	0.282603	0.014202	0	0	0	0	0.009598	0.003034	0	0	0	0	0.042139	0.006238	0	0	0	0	0.005720	0.002337	0.031434	0.005428	0.034171	0.005645	0.050412	0.006836	0	0	
6.2000	0.0618	0.0077	2.7280	0	0	0.301709	0.014487	0.001000	0.001000	0.002000	0.001414	0	0	0.165045	0.011686	0	0	0	0	0.038605	0.006006	0.003000	0.001730	0.004000	0.001997	0	0	0.022352	0.004586	0	0	0	0	0	0	0.006767	0.002550	0	0	0.286294	0.014224	0	0	0	0	0.010271	0.003155	0	0	0	0	0.040289	0.006150	0	0	0	0	0.004000	0.001997	0.033109	0.005600	0.032852	0.005544	0.048707	0.006753	0	0	
6.3000	0.0610	0.0076	2.7179	0	0	0.303178	0.014445	0.001000	0.001000	0.002273	0.001439	0	0	0.160686	0.011524	0	0	0	0	0.037388	0.005946	0.003000	0.001730	0.004000	0.001997	0	0	0.020284	0.004437	0	0	0	0	0	0	0.005521	0.002290	0	0	0.290880	0.014341	0	0	0	0	0.012024	0.003404	0	0	0	0	0.038193	0.005952	0	0	0	0	0.004000	0.001997	0.033464	0.005624	0.033027	0.005386	0.051083	0.006853	0	0	
6.4000	0.0551	0.0072	2.6856	0	0	0.308745	0.014563	0.000290	0.000290	0.002203	0.001320	0	0	0.158224	0.011480	0	0	0	0	0.036344	0.005885	0.003710	0.001869	0.002686	0.001501	0	0	0.019524	0.004267	0	0	0	0	0	0	0.004807	0.002086	0	0	0.293634	0.014387	0	0	0	0	0.012239	0.003452	0	0	0	0	0.039966	0.006076	0	0	0	0	0.002684	0.001538	0.035025	0.005650	0.032151	0.005433	0.047767	0.006644	0	0	
6.5000	0.0564	0.0073	2.6694	0	0	0.307376	0.014539	0.000791	0.000620	0.002109	0.001298	0	0	0.158681	0.011503	0	0	0	0	0.034055	0.005680	0.003528	0.001808	0.002878	0.001663	0	0	0.019413	0.004265	0	0	0	0	0	0	0.004327	0.001988	0	0	0.296916	0.014453	0	0	0	0	0.010836	0.003200	0	0	0	0	0.040144	0.006200	0	0	0	0	0.001144	0.001010	0.035356	0.005716	0.031186	0.005421	0.051261	0.006871	0	0	
6.6000	0.0619	0.0076	2.6623	0	0	0.306619	0.014542	0.001000	0.001000	0.003000	0.001730	0	0	0.161228	0.011601	0	0	0	0	0.035297	0.005799	0.003000	0.001730	0.002607	0.001538	0	0	0.018540	0.004190	0	0	0	0	0	0	0.003000	0.001730	0	0	0.296693	0.014407	0	0	0	0	0.010259	0.003158	0	0	0	0	0.043457	0.006389	0	0	0	0	0.001741	0.001244	0.030233	0.005322	0.029758	0.005333	0.053566	0.007023	0	0	
6.7000	0.0639	0.0079	2.6572	0	0	0.308251	0.014509	0.001000	0.001000	0.003000	0.001730	0	0	0.159604	0.011498	0	0	0	0	0.035530	0.005835	0.003000	0.001730	0.002000	0.001414	0	0	0.018082	0.004207	0	0	0	0	0	0	0.003000	0.001730	0	0	0.297507	0.014455	0	0	0	0	0.011767	0.003313	0	0	0	0	0.040404	0.006139	0	0	0	0	0.001332	0.001053	0.032104	0.005391	0.029861	0.005235	0.053559	0.007001	0	0	
6.8000	0.0642	0.0078	2.6570	0	0	0.309690	0.014525	0.001118	0.001007	0.003000	0.001730	0	0	0.159148	0.011501	0	0	0	0	0.035536	0.005805	0.003285	0.001706	0.002000	0.001414	0	0	0.018358	0.004220	0	0	0	0	0	0	0.003030	0.001731	0	0	0.299117	0.014457	0	0	0	0	0.011696	0.003364	0	0	0	0	0.037013	0.005930	0	0	0	0	0.002469	0.001466	0.031926	0.005352	0.030808	0.005345	0.051806	0.006911	0	0	
6.9000	0.0656	0.0078	2.6769	0	0	0.304687	0.014458	0.002000	0.001414	0.002777	0.001612	0	0	0.160772	0.011550	0	0	0	0	0.034374	0.005742	0.004000	0.001997	0.002223	0.001431	0	0	0.019000	0.004319	0	0	0	0	0	0	0.005339	0.002209	0	0	0.301626	0.014512	0	0	0	0	0.010201	0.003154	0	0	0	0	0.034569	0.005713	0	0	0	0	0.003217	0.001743	0.033522	0.005345	0.031458	0.005444	0.050234	0.006839	0	0	
7.0000	0.0625	0.0076	2.6721	0	0	0.303789	0.014466	0.001179	0.001011	0.002833	0.001637	0	0	0.159499	0.011509	0	0	0	0	0.032353	0.005550	0.003717	0.001872	0.003130	0.001735	0	0	0.017880	0.004162	0	0	0	0	0	0	0.005395	0.002251	0	0	0.304223	0.014546	0	0	0	0	0.010425	0.003175	0	0	0	0	0.033426	0.005590	0	0	0	0	0.003000	0.001730	0.034968	0.005662	0.033679	0.005535	0.050505	0.006820	0	0	
7.1000	0.0590	0.0075	2.6586	0	0	0.305818	0.014514	0.001992	0.001408	0.002000	0.001414	0	0	0.156801	0.011421	0	0	0	0	0.030440	0.005315	0.003008	0.001730	0.004196	0.002006	0	0	0.017642	0.004125	0	0	0	0	0	0	0.005477	0.002220	0	0	0.308108	0.014559	0	0	0	0	0.010151	0.003107	0	0	0	0	0.030461	0.005305	0	0	0	0	0.002610	0.001539	0.036611	0.005744	0.034740	0.005697	0.049946	0.006816	0	0	
7.2000	0.0565	0.0074	2.6516	0	0	0.304947	0.014488	0.001000	0.001000	0.002000	0.001414	0	0	0.159059	0.011541	0	0	0	0	0.029293	0.005257	0.003907	0.001853	0.005000	0.002232	0	0	0.018712	0.004139	0	0	0	0	0	0	0.005633	0.002318	0	0	0.310210	0.014577	0	0	0	0	0.010000	0.003148	0	0	0	0	0.032255	0.005492	0	0	0	0	0.002000	0.001414	0.036658	0.005848	0.034316	0.005729	0.045008	0.006393	0	0	
7.3000	0.0597	0.0078	2.6428	0	0	0.301739	0.014462	0.001000	0.001000	0.002000	0.001414	0	0	0.161170	0.011540	0	0	0	0	0.027869	0.005174	0.002797	0.001560	0.005000	0.002232	0	0	0.019346	0.004302	0	0	0	0	0	0	0.006447	0.002444	0	0	0.313857	0.014678	0	0	0	0	0.009295	0.003002	0	0	0	0	0.035547	0.005792	0	0	0	0	0.002000	0.001414	0.032871	0.005524	0.034280	0.005639	0.044783	0.006410	0	0	
7.4000	0.0602	0.0078	2.6378	0	0	0.304903	0.014499	0.000410	0.000410	0.002150	0.001421	0	0	0.158356	0.011495	0	0	0	0	0.029640	0.005344	0.002000	0.001414	0.005000	0.002232	0	0	0.020989	0.004481	0	0	0	0	0	0	0.006065	0.002313	0	0	0.313000	0.014671	0	0	0	0	0.010147	0.003119	0	0	0	0	0.037005	0.005896	0	0	0	0	0.001920	0.001358	0.029126	0.005233	0.035882	0.005768	0.043407	0.006346	0	0	
7.5000	0.0623	0.0078	2.6336	0	0	0.304266	0.014503	0	0	0.001901	0.001346	0	0	0.156580	0.011409	0	0	0	0	0.032274	0.005558	0.002000	0.001414	0.005120	0.002135	0	0	0.021537	0.004552	0	0	0	0	0	0	0.005940	0.002405	0	0	0.313595	0.014663	0	0	0	0	0.009895	0.003049	0	0	0	0	0.034714	0.005758	0	0	0	0	0.001000	0.001000	0.030093	0.005285	0.036545	0.005782	0.044539	0.006452	0	0	
7.6000	0.0598	0.0075	2.6431	0	0	0.301188	0.014459	0	0	0.001000	0.001000	0	0	0.152602	0.011347	0	0	0	0	0.032806	0.005551	0.002593	0.001532	0.006000	0.002443	0	0	0.020125	0.004389	0	0	0	0	0	0	0.006630	0.002522	0	0	0.316179	0.014657	0	0	0	0	0.009654	0.003025	0	0	0	0	0.032596	0.005515	0	0	0	0	0.001000	0.001000	0.031177	0.005402	0.039687	0.006155	0.046763	0.006620	0	0	
7.7000	0.0608	0.0075	2.6348	0	0	0.299631	0.014441	0	0	0.001000	0.001000	0	0	0.151137	0.011297	0	0	0	0	0.032836	0.005600	0.002194	0.001426	0.004510	0.001902	0	0	0.019098	0.004268	0	0	0	0	0	0	0.007628	0.002710	0	0	0.320008	0.014749	0	0	0	0	0.009005	0.002988	0	0	0	0	0.030232	0.005370	0	0	0	0	0.001365	0.001052	0.034824	0.005654	0.038317	0.005989	0.048214	0.006681	0	0	
7.8000	0.0601	0.0072	2.6149	0	0	0.301914	0.014428	0	0	0.001000	0.001000	0	0	0.152747	0.011360	0	0	0	0	0.031485	0.005447	0.002000	0.001414	0.004000	0.001997	0	0	0.018481	0.004157	0	0	0	0	0	0	0.007697	0.002727	0	0	0.322397	0.014757	0	0	0	0	0.008264	0.002818	0	0	0	0	0.030108	0.005292	0	0	0	0	0.002028	0.001357	0.034305	0.005633	0.034558	0.005698	0.049016	0.006659	0	0	
7.9000	0.0643	0.0077	2.5914	0	0	0.304197	0.014493	0.000136	0.000136	0.001417	0.001083	0	0	0.152065	0.011331	0	0	0	0	0.029443	0.005263	0.002000	0.001414	0.004000	0.001997	0	0	0.018661	0.004248	0	0	0	0	0	0	0.006537	0.002500	0	0	0.326193	0.014806	0	0	0	0	0.006448	0.002483	0	0	0	0	0.032034	0.005476	0	0	0	0	0.001461	0.001101	0.037895	0.005913	0.030211	0.005306	0.047301	0.006624	0	0	
8.0000	0.0644	0.0077	2.5708	0	0	0.306543	0.014522	0	0	0.003000	0.001730	0	0	0.151536	0.011316	0	0	0	0	0.027422	0.005059	0.001681	0.001209	0.004000	0.001997	0	0	0.017488	0.004103	0	0	0	0	0	0	0.005405	0.002263	0	0	0.329649	0.014846	0	0	0	0	0.004761	0.002067	0	0	0	0	0.034206	0.005596	0	0	0	0	0.002000	0.001414	0.038913	0.005953	0.027472	0.005065	0.045925	0.006550	0	0	
8.1000	0.0639	0.0078	2.5683	0	0	0.303065	0.014457	0	0	0.003000	0.001730	0	0	0.151088	0.011291	0	0	0	0	0.026423	0.004995	0.001000	0.001000	0.004000	0.001997	0	0	0.019309	0.004309	0	0	0	0	0	0	0.005285	0.002249	0	0	0.332627	0.014873	0	0	0	0	0.003256	0.001749	0	0	0	0	0.035530	0.005724	0	0	0	0	0.002758	0.001603	0.040983	0.006088	0.026245	0.004975	0.045431	0.006486	0	0	
8.2000	0.0637	0.0077	2.5318	0	0	0.302903	0.014445	0	0	0.002578	0.001526	0	0	0.153973	0.011384	0	0	0	0	0.024794	0.004856	0.001000	0.001000	0.003387	0.001772	0	0	0.017414	0.004085	0	0	0	0	0	0	0.004105	0.002000	0	0	0.337639	0.014924	0	0	0	0	0.003745	0.001883	0	0	0	0	0.032964	0.005585	0	0	0	0	0.002054	0.001304	0.041665	0.006188	0.022418	0.004568	0.049363	0.006728	0	0	
8.3000	0.0605	0.0077	2.5255	0	0	0.304370	0.014483	0	0	0.002000	0.001414	0	0	0.149397	0.011185	0	0	0	0	0.026242	0.004973	0.000609	0.000609	0.003000	0.001730	0	0	0.015763	0.003915	0	0	0	0	0	0	0.004231	0.001937	0	0	0.339438	0.014971	0	0	0	0	0.004154	0.001766	0	0	0	0	0.034536	0.005746	0	0	0	0	0.001827	0.001158	0.040701	0.006102	0.023531	0.004650	0.050201	0.006846	0	0	
8.4000	0.0616	0.0077	2.5359	0	0	0.302591	0.014445	0	0	0.002000	0.001414	0	0	0.148077	0.011156	0	0	0	0	0.028000	0.005220	0.000805	0.000805	0.003000	0.001730	0	0	0.015000	0.003846	0	0	0	0	0	0	0.004000	0.001997	0	0	0.340925	0.014995	0	0	0	0	0.005000	0.002232	0	0	0	0	0.032717	0.005599	0	0	0	0	0.003000	0.001730	0.038852	0.005944	0.024286	0.004755	0.051747	0.006913	0	0	
8.5000	0.0651	0.0078	2.5402	0	0	0.302345	0.014400	0.000061	0.000061	0.002697	0.001498	0	0	0.147732	0.011176	0	0	0	0	0.028123	0.005178	0.001000	0.001000	0.003000	0.001730	0	0	0.013891	0.003575	0	0	0	0	0	0	0.003426	0.001781	0	0	0.341484	0.014994	0	0	0	0	0.006267	0.002422	0	0	0	0	0.031026	0.005447	0	0	0	0	0.003000	0.001730	0.037831	0.005892	0.025678	0.004872	0.052438	0.006886	0	0	
8.6000	0.0626	0.0077	2.5383	0	0	0.302373	0.014484	0.000764	0.000764	0.004000	0.001997	0	0	0.146790	0.011150	0	0	0	0	0.026421	0.005047	0.001430	0.001045	0.003000	0.001730	0	0	0.012000	0.003445	0	0	0	0	0	0	0.003862	0.001932	0	0	0.344897	0.015023	0	0	0	0	0.006000	0.002443	0	0	0	0	0.033717	0.005604	0	0	0	0	0.002682	0.001569	0.038252	0.005940	0.023266	0.004706	0.050547	0.006846	0	0	
8.7000	0.0653	0.0080	2.5540	0	0	0.299592	0.014419	0.000537	0.000537	0.004000	0.001997	0	0	0.144076	0.011060	0	0	0	0	0.026032	0.004970	0.003000	0.001730	0.005363	0.002201	0	0	0.011954	0.003366	0	0	0	0	0	0	0.004000	0.001997	0	0	0.347564	0.015038	0	0	0	0	0.005723	0.002231	0	0	0	0	0.034704	0.005717	0	0	0	0	0.002000	0.001414	0.038499	0.006041	0.023956	0.004663	0.049000	0.006665	0	0	
8.8000	0.0656	0.0079	2.5364	0	0	0.296790	0.014382	0.000148	0.000148	0.004305	0.001951	0	0	0.145908	0.011111	0	0	0	0	0.024040	0.004777	0.003000	0.001730	0.006541	0.002479	0	0	0.012197	0.003413	0	0	0	0	0	0	0.004615	0.002088	0	0	0.352341	0.015074	0	0	0	0	0.004748	0.002131	0	0	0	0	0.034554	0.005719	0	0	0	0	0.001159	0.001012	0.038637	0.005974	0.020704	0.004405	0.050313	0.006822	0	0	
8.9000	0.0658	0.0079	2.5258	0	0	0.295273	0.014376	0.000769	0.000769	0.003000	0.001730	0	0	0.146788	0.011117	0	0	0	0	0.020858	0.004472	0.002834	0.001640	0.007808	0.002753	0	0	0.011760	0.003371	0	0	0	0	0	0	0.005879	0.002396	0	0	0.357704	0.015156	0	0	0	0	0.004919	0.002102	0	0	0	0	0.032870	0.005560	0	0	0	0	0.001640	0.001118	0.036783	0.005794	0.019917	0.004277	0.051199	0.006869	0	0	
9.0000	0.0669	0.0082	2.5381	0	0	0.292242	0.014310	0.001000	0.001000	0.003000	0.001730	0	0	0.148142	0.011192	0	0	0	0	0.021769	0.004595	0.003141	0.001660	0.007658	0.002717	0	0	0.013003	0.003584	0	0	0	0	0	0	0.005803	0.002302	0	0	0.357190	0.015141	0	0	0	0	0.004094	0.001999	0	0	0	0	0.033786	0.005641	0	0	0	0	0.002771	0.001550	0.036135	0.005763	0.017877	0.004108	0.052388	0.006969	0	0	
9.1000	0.0657	0.0080	2.5552	0	0	0.288926	0.014274	0.001000	0.001000	0.003000	0.001730	0	0	0.149065	0.011182	0	0	0	0	0.021000	0.004536	0.004000	0.001997	0.007071	0.002579	0	0	0.014442	0.003717	0	0	0	0	0	0	0.007122	0.002640	0	0	0.357923	0.015165	0	0	0	0	0.004000	0.001997	0	0	0	0	0.034799	0.005773	0	0	0	0	0.003689	0.001861	0.033129	0.005455	0.019778	0.004241	0.051055	0.006886	0	0	
9.2000	0.0646	0.0079	2.5554	0	0	0.289417	0.014308	0.001000	0.001000	0.003393	0.001759	0	0	0.150134	0.011259	0	0	0	0	0.020882	0.004469	0.003366	0.001768	0.008000	0.002819	0	0	0.014423	0.003629	0	0	0	0	0	0	0.007209	0.002646	0	0	0.357760	0.015132	0	0	0	0	0.004631	0.002047	0	0	0	0	0.034683	0.005756	0	0	0	0	0.003613	0.001835	0.030196	0.005363	0.020475	0.004361	0.050818	0.006902	0	0	
9.3000	0.0684	0.0080	2.5405	0	0	0.289100	0.014294	0.000352	0.000352	0.003000	0.001730	0	0	0.147746	0.011191	0	0	0	0	0.022624	0.004664	0.003000	0.001730	0.007783	0.002748	0	0	0.011329	0.003315	0	0	0	0	0	0	0.007337	0.002649	0	0	0.360712	0.015165	0	0	0	0	0.006460	0.002383	0	0	0	0	0.035634	0.005722	0	0	0	0	0.001613	0.001099	0.030680	0.005398	0.022231	0.004558	0.050398	0.006787	0	0	
9.4000	0.0620	0.0076	2.5302	0	0	0.288244	0.014263	0	0	0.003000	0.001730	0	0	0.146974	0.011104	0	0	0	0	0.023902	0.004823	0.003000	0.001730	0.006223	0.002453	0	0	0.011406	0.003323	0	0	0	0	0	0	0.008196	0.002764	0	0	0.363786	0.015188	0	0	0	0	0.006853	0.002481	0	0	0	0	0.036826	0.005841	0	0	0	0	0.001000	0.001000	0.029521	0.005172	0.023206	0.004690	0.047863	0.006683	0	0	
9.5000	0.0613	0.0076	2.5404	0	0	0.283107	0.014192	0	0	0.003000	0.001730	0	0	0.144340	0.011109	0	0	0	0	0.023291	0.004737	0.003000	0.001730	0.006188	0.002394	0	0	0.012590	0.003465	0	0	0	0	0	0	0.006673	0.002477	0	0	0.367838	0.015218	0	0	0	0	0.009604	0.003047	0	0	0	0	0.034787	0.005630	0	0	0	0	0.001000	0.001000	0.032081	0.005424	0.022599	0.004626	0.049902	0.006830	0	0	
9.6000	0.0574	0.0075	2.5415	0	0	0.278364	0.014121	0	0	0.002087	0.001416	0	0	0.145814	0.011097	0	0	0	0	0.024664	0.004884	0.003000	0.001730	0.005000	0.002232	0	0	0.014913	0.003824	0	0	0	0	0	0	0.007348	0.002660	0	0	0.368941	0.015256	0	0	0	0	0.008864	0.002885	0	0	0	0	0.034047	0.005619	0	0	0	0	0.000472	0.000472	0.032797	0.005417	0.022389	0.004607	0.051300	0.006913	0	0	
9.7000	0.0605	0.0076	2.5213	0	0	0.278910	0.014147	0	0	0.001808	0.001285	0	0	0.147522	0.011180	0	0	0	0	0.025392	0.004891	0.003000	0.001730	0.004032	0.001997	0	0	0.014339	0.003724	0	0	0	0	0	0	0.008968	0.002978	0	0	0.371768	0.015249	0	0	0	0	0.009410	0.003004	0	0	0	0	0.031555	0.005471	0	0	0	0	0	0	0.030913	0.005373	0.020674	0.004445	0.051709	0.006960	0	0	
